Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,msi_mean,msi_min,msi_max,Valor,Kc,ETc
29,2022-08-09,7,0.7972107750115038,0.489779665516326,0.8430717863105175,0.3327039591633396,0.0306703397612488,0.4036780223093156,0.5031421217754051,0.424828178694158,0.9404846756949394,5.821786,1.0867923912632294,6.327072728362792
32,2022-08-14,7,0.7525539707009438,0.2607425949103045,0.8159600074060359,0.3201979800431702,-0.0785059270856631,0.4689725330620549,0.519026326177949,0.3614958448753462,1.170388349514563,4.309128,1.0354370663060852,4.461830854657409
31,2022-08-19,7,0.7606168788548042,0.5166931637519873,0.8062838569880824,0.3178793020301979,0.0231413096996553,0.5309108069844266,0.5199970344736454,0.3064118372379778,0.9547641963426372,5.4715056,1.0447094106830248,5.71613339092487
33,2022-08-24,7,0.7632712640758531,0.5526561043802423,0.8164419312744672,0.31930452150995,0.1045914138902701,0.3939494131261365,0.5179721327959169,0.4347722960151802,0.81062424969988,5.9032273,1.047761953687231,6.185176968907798
34,2022-09-13,7,0.7928172295967926,0.6411794102948526,0.8332958885643675,0.3356160034226096,0.1805771556937964,0.4084995663486557,0.4989158412623578,0.4199507389162561,0.6940866510538641,4.602117,1.0817398140363115,4.978293187753348
39,2022-09-23,7,0.7883148989345052,0.6652631578947369,0.8277904328018223,0.3213860811835477,0.1775348661892197,0.3940050559768869,0.5149543695760725,0.4347150259067358,0.6984635083226632,4.214055,1.076562133774681,4.536692042643863
37,2022-10-13,7,0.8071523794123536,0.6532114749936532,0.8485833720390153,0.3389209624513711,0.1426440425135185,0.4196475309719071,0.4955091847292872,0.4088003933136676,0.7503263707571801,4.4506645,1.0982252363242067,4.887832072312257
41,2022-11-27,7,0.7800834377625172,0.661633281972265,0.8406264394288346,0.3214019533606386,0.1545004945598417,0.4010291595197255,0.5147568097043296,0.4275220372184133,0.7323509252912954,2.9512036,1.0670959534268947,3.1492174192988838
40,2022-12-07,7,0.7187488093293667,0.5214899713467048,0.7795655671761866,0.2918251213843123,0.1502745881178232,0.3698461538461538,0.5493868677608026,0.4600179694519317,0.7387152777777778,2.4831939,0.9965611307287716,2.474654520802788
46,2022-12-22,7,0.7520129167708233,0.6352683461117196,0.7990867579908676,0.3038861559032434,0.1595080416272469,0.3867403314917127,0.5351440769828112,0.4422310756972111,0.7248694516971279,2.6765351,1.0348148542864466,2.76971827949906
45,2022-12-27,7,0.7424820956379862,0.5961945031712473,0.8021565869667135,0.2919625478847089,0.1283392490192415,0.3797513321492007,0.5494734477400753,0.4495365602471678,0.7725165562913907,2.6593611,1.023854409983684,2.7227985899740608
43,2023-01-06,7,0.6850201274726854,0.5678816693079768,0.7311089303238469,0.2339312399474476,0.1031702400586402,0.3386138613861386,0.6222205707953141,0.4940828402366864,0.8129568106312293,3.0615165,0.9577731465935881,2.932238291553189
42,2023-01-16,7,0.6889970695385486,0.5561526061257388,0.748932536293766,0.2540059733015065,0.1066106228505922,0.3338278931750741,0.596214570705254,0.4994438264738598,0.8073204419889503,3.1169145,0.9623466299693308,2.999552164977542
48,2023-01-31,7,0.6407021377907278,0.5336032388663967,0.7007055328629781,0.2335246972459671,0.129053606882859,0.3171007927519819,0.6222464611190973,0.5184866723989682,0.7713950762016413,2.871845,0.906807458459337,2.6042104655391545
47,2023-02-05,7,0.6557506893179625,0.5392670157068062,0.7164420485175202,0.2283980555268841,0.0982462756930039,0.3098125689084895,0.6293399105611761,0.5269360269360269,0.8210851648351648,3.3240013,0.9241132927156569,3.071753786334124
51,2023-02-15,7,0.6033879847176216,0.508822126847878,0.6676272814601345,0.215065092631477,0.1044417767106842,0.2899046247975526,0.6470228205196827,0.5505022321428571,0.8108695652173913,4.4592023,0.8638961824252648,3.8522878436319608
