Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,msi_mean,msi_min,msi_max,gndvi_mean,gndvi_min,gndvi_max,evi_mean,evi_min,evi_max,Valor,Kc,ETc
13,2022-05-26,16,0.2171222762532864,0.1763740771123872,0.2876863611264494,-0.2171476006765153,-0.2856031128404669,-0.1091502014195281,1.5573088740180747,1.2450473729543496,1.7995642701525054,0.2574102532417217,0.1905564924114671,0.3318103940605368,1.241563446319783,0.7159047978843974,2.7441077441077444,5.6280923,0.41969061769127936,2.3620575338105327
17,2022-05-31,16,0.2313772095486043,0.1631291691934505,0.3348314606741573,-0.2090126588104491,-0.3100841779762927,-0.1020408163265306,1.5344794849345935,1.2272727272727273,1.8989043824701195,0.2835268952755232,0.2131562302340291,0.347962382445141,0.8362301865317388,0.4990076552310746,1.5226666666666666,6.013163,0.4360837909808949,2.6222429168260506
16,2022-06-05,16,0.2906345386859965,0.1882845188284518,0.5049180327868853,-0.1922164271952549,-0.2869651412522716,-0.0435865504358655,1.4866070282393316,1.0911458333333333,1.804911955514365,0.3365190492666537,0.2554927809165097,0.4578059071729958,0.9370924849553948,0.493101108346528,1.9063338147307607,7.2417297,0.5042297194888959,3.6514953352454063
15,2022-06-10,16,0.3469474619792064,0.1967435549525101,0.581115017579106,-0.1423694032019335,-0.2612050566409457,0.0338259441707717,1.346973650703141,0.934561626429479,1.707111111111111,0.374856083326145,0.2672782874617737,0.5177478580171359,1.0113950391536493,0.4590544533558463,1.8362164735756228,6.6546965,0.5689895812760873,3.786452975054444
21,2022-06-20,16,0.4787375412961153,0.311816192560175,0.6224772457459438,0.0325545771661207,-0.112967671630948,0.1890951276102088,0.947571093873798,0.6819512195121952,1.2547092547092549,0.4152706795171623,0.3358862144420131,0.4996342355523043,2.3503813456204536,1.186511240632806,3.830385852090032,5.43286,0.7205481724905326,3.914637344396915
18,2022-07-10,16,0.5329060118929217,0.3563549160671463,0.6340023612750886,0.0447903088598987,-0.0807640246653632,0.1857273559011893,0.9207970445949024,0.6867283950617284,1.1757198952879582,0.490572220015724,0.3764019739793629,0.5600086188321483,1.451054462133149,1.0051406926406927,1.8744764032393184,6.9233246,0.78284191367686,5.419868678870081
22,2022-07-30,16,0.5106420231349921,0.3873417721518987,0.6229860365198711,-0.0235549944503077,-0.1143434343434343,0.096715659589911,1.0507494000311446,0.8236267372600926,1.2582116788321167,0.4643846668213238,0.4164408310749774,0.534010152284264,1.4096248882440054,0.8212560386473431,2.1561338289962824,5.497935,0.7572383266052409,4.163247099184385
27,2022-08-04,16,0.5277780045635745,0.4028892455858748,0.6477557530189109,-0.0070294489451664,-0.1009771986970684,0.1379908531777322,1.0166599738974358,0.7574833702882483,1.2246376811594204,0.470054350785307,0.4239677744209466,0.5453759723422644,1.95247265406018,1.1192033293697978,2.6616081986598346,6.1213098,0.7769447052481107,4.755919238293371
26,2022-08-09,16,0.4407844731310107,0.3146417445482866,0.5890964159515396,-0.1006086382579278,-0.1793076623881758,0.0712948783392887,1.227370003246903,0.8668996188055909,1.4369668246445495,0.4294401055584,0.3701298701298701,0.5211403720705484,1.15469296272859,0.6978029570263922,1.705890951615261,5.8538513,0.6769021441006623,3.962484496216449
29,2022-08-19,16,0.4940311027911322,0.3688778673279603,0.6071829405162739,-0.0541875495823123,-0.1438542070569988,0.0882986360373295,1.117858727395423,0.837730870712401,1.3360507246376812,0.4499694990485307,0.3748443337484433,0.5234042553191489,1.5970406405220778,1.0708263069139965,2.0746728252501927,5.856288,0.7381357682098021,4.322735641737846
30,2022-08-19,16,0.4954048930969212,0.3746130030959752,0.6065205171444632,-0.054588406116696,-0.1428571428571428,0.0866057019903173,1.118779014192593,0.8405940594059406,1.3333333333333333,0.4520404927074967,0.3793103448275862,0.5250800426894343,1.5707462563267378,1.0630571145592604,2.072734124740908,5.856288,0.7397156270614594,4.3319877501725
28,2022-08-24,16,0.4951819025746193,0.3910112359550561,0.6196560196560197,-0.0409076760551553,-0.1208947274986685,0.0856389986824769,1.0883975648358013,0.8422330097087378,1.2750403877221326,0.459445962275774,0.4004524886877828,0.5330232558139535,1.6623471873106166,1.119364754098361,2.287588097102584,6.208996,0.7394591879608122,4.591299140211931
32,2022-09-08,16,0.599726300248341,0.4819532908704883,0.7365564874198323,0.1303385912014181,-0.0372413793103448,0.3034623217922607,0.7727279946671419,0.534375,1.0773638968481376,0.5380038565128286,0.4861603974449964,0.6222336592897582,1.4276830045879276,1.0189209920736384,1.9452768729641696,4.9201674,0.8596852452855921,4.229795318115174
36,2022-09-13,16,0.5792307814938444,0.4944042132982225,0.7055837563451777,0.0620678423001736,-0.0354790737199915,0.2269308383782792,0.8862474356200085,0.6300837320574163,1.073568281938326,0.5137679321858082,0.4609375,0.5969436485195797,1.853178746121612,1.4712230215827338,2.5172039116262224,4.9559274,0.8361153987179211,4.14372721406807
35,2022-09-23,16,0.561515478977975,0.4705474705474705,0.7021727609962904,0.0148937053292691,-0.075968992248062,0.204801200300075,0.9737358890628652,0.660024906600249,1.1644295302013423,0.5007908851102031,0.43515651874785,0.6035946080878682,1.8706312618658567,1.4739583333333337,2.486486486486487,4.496855,0.8157428008246713,3.6682770926024273
34,2022-10-03,16,0.5393031719922043,0.3946268656716418,0.6887038001041125,0.0084512168698011,-0.0806962025316455,0.2109569548203486,0.986932472323392,0.6515863689776733,1.1755593803786577,0.488548993150918,0.3797991730655641,0.6047489488003958,1.8063437358309569,1.333271306289542,2.512343334599316,4.068487,0.790198647791035,3.214912925955405
33,2022-10-13,16,0.5785187356935833,0.4698719950046831,0.7130666666666666,0.0121054287796367,-0.0679137860919072,0.1434774742174778,0.9791306323911418,0.7490506329113924,1.1457242582897034,0.5290819420095464,0.4504532666458268,0.6235609103078983,1.8151718198795768,1.424726014228033,2.407695297318305,4.669134,0.8352965460476207,3.900111503233511
38,2022-10-23,16,0.5797193408161575,0.4109452736318408,0.6773109243697479,0.1145334941647299,0.022262443438914,0.2393107849393746,0.796349117822088,0.6138002059732235,0.9564447592067988,0.5056918676495108,0.4501424501424501,0.5904382470119522,2.24309703276445,0.975552143616393,3.925192193968066,4.1005316,0.8366772419385811,3.430821469569997
37,2022-10-28,16,0.6140183779882987,0.4821634062140391,0.6985879332477535,0.0835661606600135,0.0123022847100175,0.2026936026936027,0.8474129190127382,0.6629339305711086,0.9756944444444444,0.545654961089113,0.4880142053862089,0.6156479217603912,1.904573404772472,1.30651699407546,2.2729044834307994,4.5778527,0.8761211346865435,4.010753501951857
