Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,msi_mean,msi_min,msi_max,gndvi_mean,gndvi_min,gndvi_max,evi_mean,evi_min,evi_max,Valor,Kc,ETc
18,2022-05-16,2,0.2189230045647799,0.1607651607651607,0.2666105971404541,-0.1660601079482355,-0.2181568088033012,-0.0877611940298507,1.3999050644074558,1.192408376963351,1.558057705840957,0.3229361196455405,0.2812219227313567,0.378563695416817,0.5190454036304265,0.3573994252873563,0.6906077348066298,7.349682,0.4217614552494968,3.099812575941032
12,2022-05-21,2,0.2209486474585293,0.1506258092360811,0.2837688627162311,-0.1731993227700181,-0.2270642201834862,-0.0853909465020576,1.4207675206813066,1.186726659167604,1.5875370919881306,0.3143880059120981,0.2693069306930693,0.3798991074893287,0.5525378183869846,0.3504016064257028,0.7335058214747736,7.3157825,0.42409094457730867,3.102557110747145
11,2022-05-26,2,0.2376276193678403,0.161660777385159,0.3039049235993208,-0.1992717690423331,-0.2634498058790904,-0.1320754716981132,1.4997138203566955,1.3043478260869563,1.7153614457831323,0.3028891001929646,0.2602212602212602,0.3527080581241744,0.7857135660222601,0.4645849200304646,1.052012929767852,5.7195063,0.44327176227301635,2.535295636932619
10,2022-05-31,2,0.26433743109959,0.1791179117911791,0.3309189678587596,-0.1863690109913391,-0.2584902862227495,-0.0890619708770741,1.4601260686054391,1.195539033457249,1.6972,0.319956692056321,0.2638687891944042,0.3636363636363636,0.8661403911570501,0.5320855614973262,1.2079615648592998,6.1670136,0.47398804576452847,2.9230907244672695
20,2022-06-05,2,0.2783741997802404,0.1589871315898713,0.369622475856014,-0.1648706496814427,-0.2434354485776805,-0.0975877192982456,1.3968933603472258,1.2162818955042527,1.64352856109906,0.3454494255033539,0.2723091076356945,0.3997308209959623,0.7282299109710164,0.390896101245152,1.0133795837462836,7.5889745,0.49013032974727644,3.719586574128672
19,2022-06-10,2,0.2963148701669802,0.1581108829568788,0.3900955690703735,-0.1395667045468187,-0.2166597710660598,-0.0728660652324774,1.3265986617923022,1.157185628742515,1.5531690140845071,0.3538527988734719,0.2572447614801605,0.4154652686762778,0.7382032754129939,0.3570117474302496,1.039351851851852,6.914571,0.5107621006920272,3.531700809344171
17,2022-06-20,2,0.3135244083029931,0.2292328642759873,0.3595406360424028,-0.0293145778612192,-0.1116942758733803,0.0175438596491228,1.061588514503149,0.9655172413793104,1.2514771048744462,0.2974437658649518,0.2571959145775301,0.3260105448154657,2.0416654286423097,0.9704321455648218,4.291925465838509,5.545442,0.5305530695484421,2.942151275102852
16,2022-06-25,2,0.3929233965357101,0.1914893617021276,0.5045018878884694,-0.1330578993084307,-0.2634959473925676,-0.0430445224459634,1.3104966979674388,1.08996138996139,1.715531561461794,0.3892536466910161,0.2660357518401682,0.4444758406329471,1.2867249054064516,0.6133449883449883,1.8163357400722024,6.3322377,0.6218619060160666,3.937777405468794
15,2022-06-30,2,0.4870538274716596,0.108153078202995,0.5935363579863269,-0.0102691290720779,-0.2421991084695393,0.2368076755342346,1.0294338681186526,0.6170662905500706,1.6392156862745098,0.4334274179090012,0.1532467532467532,0.498976907337036,1.5801983920319005,0.3169185763042418,2.130232558139535,5.929358,0.7301119015924086,4.32909484460216
25,2022-07-05,2,0.4927702829557189,0.2444124008651766,0.5976799367255471,-0.0174442692897419,-0.2301516503122212,0.0699152542372881,1.0396632821701468,0.8693069306930693,1.5979142526071843,0.430035553882964,0.2810996563573883,0.5007458975634013,2.187964504038941,1.001548786783686,3.047001620745543,5.8840938,0.7366858253990767,4.334728497778589
23,2022-07-15,2,0.3979026925357651,0.2295247724974722,0.4886198547215496,0.0299976950520704,-0.1375661375661375,0.1036931818181818,0.9438373022500643,0.8120978120978121,1.3190184049079754,0.3465185052606443,0.2478193945613135,0.4224895881536326,2.882051303450888,1.2126068376068375,4.768817204301075,4.0692563,0.6275880964161299,2.553816815146344
