Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,msi_mean,msi_min,msi_max,Valor,Kc,ETc
2,2022-02-15,11,0.19198273819967,0.1340361445783132,0.4241935483870968,-0.2418822670427809,-0.3377146491414034,-0.080129689671144,1.6484271919342568,1.1742195367573012,2.019846350832266,3.724121,0.3907801489296205,1.4553125590119271
1,2022-03-02,11,0.1894184143445179,0.1417197452229299,0.3696319018404908,-0.2264016071262007,-0.2930360836589289,-0.066919991555837,1.5898611797969129,1.1434389140271493,1.828998699609883,4.216826,0.3878311764961956,1.6354165886597465
6,2022-03-07,11,0.2269869027342186,0.1814842027920646,0.3702970297029703,-0.1811942767669687,-0.2499034376207029,-0.0276551243318614,1.4457663458872878,1.0568833652007648,1.666323377960865,4.7891393,0.43103493814435134,2.0642863619401823
5,2022-03-17,11,0.2842028111831662,0.2097976570820021,0.4381877022653722,-0.1354028296814261,-0.2172701949860724,0.0174894841709098,1.3166876191419497,0.96562228024369,1.5551601423487544,6.025213,0.49683323286064107,2.993526053463962
4,2022-03-22,11,0.3235225332749663,0.2217283950617284,0.4851851851851851,-0.0938402204041698,-0.1818985327912321,0.0288082901554404,1.210651416181908,0.9439967767929088,1.444684528954192,5.8426514,0.5420509132662112,3.1670145272661077
9,2022-03-27,11,0.3421843357508645,0.2117527862208713,0.5077767612076852,-0.0915844974524985,-0.2023765317489788,0.0284060068753392,1.2063586698594622,0.9447572132301196,1.5074487895716946,5.480632,0.5635119861134942,3.088401823477172
3,2022-04-01,11,0.3601639852589059,0.2059095106186519,0.5095419847328244,-0.0251199266062527,-0.2621450363764374,0.1609544468546637,1.0597676593478695,0.7227204783258595,1.710559796437659,5.224958,0.5841885830477418,3.052360810503963
8,2022-04-06,11,0.3576701455599094,0.2604411074612858,0.4861460957178841,0.026277606471373,-0.1056391548867609,0.1528804815133276,0.9536284684186108,0.7347852028639618,1.236233854520734,7.032402,0.5813206673938958,4.088080624022168
7,2022-04-11,11,0.4542111872882728,0.2795645719940623,0.5593594699061292,0.0002263440734271,-0.1468744706081653,0.095847885137757,1.0047412423210136,0.8250708215297451,1.3443208895949166,6.4632335,0.6923428653815137,4.474773601019789
12,2022-04-16,11,0.4515449614643596,0.2947576656775469,0.5474530831099196,-0.0158143472172497,-0.160224538893344,0.0651411699575567,1.0367562112942137,0.8776853776853777,1.3815889992360582,5.9641294,0.6892767056840136,4.110935465105173
10,2022-05-01,11,0.4998462797621971,0.3064133016627078,0.6683259104008383,0.0515026986680201,-0.1629686304514154,0.2276845961056487,0.9082323148389936,0.6290829145728644,1.3893967093235833,4.557532,0.7448232217265266,3.3945556673617405
17,2022-05-11,11,0.5159947376267718,0.3285568065506653,0.6842105263157895,0.0759560243536746,-0.1539840312856444,0.2425299560139542,0.8641782842216436,0.609619140625,1.3640215716486903,5.340196,0.7633939482707877,4.076673308979867
16,2022-05-16,11,0.5712262560030872,0.3501303214596003,0.6949004158459181,0.1219322313021259,-0.0906662709600831,0.2666012430487406,0.7880175513812281,0.5790289256198347,1.1994125326370757,6.634955,0.8269101944035503,5.486511928908808
14,2022-05-21,11,0.5751526567092148,0.362077922077922,0.6859580355084159,0.1343414917152192,-0.1192030230161456,0.276536312849162,0.769593016144081,0.5667396061269147,1.2706708268330733,6.268201,0.831425555215597,5.211542496627961
13,2022-05-31,11,0.5602152040325499,0.1953743152769324,0.7192546583850932,0.1397278232336962,-0.1527186761229314,0.2810257975881545,0.761824425557751,0.5612488083889419,1.3604910714285714,5.706679,0.8142474846374324,4.646649021383258
19,2022-06-05,11,0.67303962426902,0.3905579399141631,0.7775760326827054,0.1876623368261,-0.078507882004058,0.3153274814314652,0.6902174963453206,0.5205338809034907,1.1703929539295392,6.74893,0.943995567909373,6.370960008130605
18,2022-06-10,11,0.6853240308580235,0.437308868501529,0.8003502626970228,0.1930078119593881,-0.0696741854636591,0.3309597022171872,0.6828247568014228,0.5026750972762646,1.1497844827586208,6.6018114,0.958122635486727,6.325344937554319
20,2022-06-25,11,0.7157941760047044,0.4567192730750837,0.8095238095238095,0.2136872853991024,-0.0454476364189086,0.3433744592212786,0.653683465320944,0.4887881679389313,1.0952229299363057,5.834705,0.9931633024054101,5.794814886361357
21,2022-06-30,11,0.6909286265387953,0.4625954198473282,0.7998746605389597,0.2098421941272709,-0.0614312856238125,0.3508667065152421,0.6595234465681552,0.4805309734513274,1.1309041835357625,5.2296433,0.9645679205196146,5.044346162940335
23,2022-07-05,11,0.6980502954243222,0.4826589595375722,0.7918713711478339,0.2306514453415277,-0.0221936313927307,0.3540179956562209,0.6300861702972018,0.4770852428964253,1.0453947368421053,5.821026,0.9727578397379705,5.662448676818559
25,2022-07-10,11,0.7115622515438416,0.4973584905660377,0.802791123312743,0.2354415892605411,-0.0211196781763325,0.3612807393959399,0.6239488502705417,0.4692046556741028,1.0431506849315069,6.6173306,0.9882965892754177,6.539885262087854
26,2022-07-20,11,0.706158297867107,0.4932084309133489,0.7921273772666961,0.2687810124008108,0.0245197563642042,0.377165991902834,0.5808547019963255,0.4522577610536218,0.9521341463414634,6.577692,0.9820820425471731,6.4598331946062
24,2022-07-25,11,0.6308867603931021,0.4736842105263157,0.6968215158924206,0.2869106009201662,0.0582270702104778,0.3713156594763708,0.5568328304063285,0.4584534101825168,0.8899535423925667,5.2912865,0.8955197744520674,4.738451693041269
29,2022-07-30,11,0.748966467706814,0.5010482180293501,0.8277027027027027,0.3018618703253942,0.0045185957594716,0.4142947501581278,0.5415947528906074,0.4141323792486583,0.9910034602076124,5.3640223,1.031311437862836,5.531977550941317
28,2022-08-04,11,0.7317415264634591,0.4870099196976854,0.806949806949807,0.3009490409182088,0.0252401888943168,0.4077055779183439,0.5423411919139185,0.4207516339869281,0.9507623888182972,6.0495334,1.0115027554329779,6.119119703183831
32,2022-08-09,11,0.7911345599177769,0.5268436578171092,0.8630579680872551,0.3277375387927538,-0.0200681560015145,0.4420861127956337,0.5120305212946819,0.3868797308662742,1.0409582689335397,5.821786,1.0798047439054435,6.286392140802296
31,2022-08-14,11,0.730833566007064,0.3809523809523809,0.8113485630066323,0.3091849768297172,0.0060641062662431,0.4433319983980777,0.5316295512007859,0.3856825749167591,0.9879448909299656,4.309128,1.0104586009081236,4.3541954500140205
35,2022-08-24,11,0.7600791904265015,0.4968767745599091,0.8275095940214098,0.3239406281259921,-0.0218923933209647,0.4185362834596936,0.5157067466405224,0.4099040139616056,1.044764795144158,5.9032273,1.0440910689904768,6.1635069021507665
33,2022-09-13,11,0.7863792476485474,0.4815267175572519,0.838655462184874,0.3332163603089106,-0.0344278606965174,0.4230894308943089,0.5037097344265911,0.4053930530164534,1.0713107996702391,4.602117,1.0743361347958293,4.944220589658178
38,2022-09-23,11,0.7806466452087504,0.4889589905362776,0.8277554663096832,0.3220568988032577,-0.0416243654822335,0.4036974789915966,0.5161644391408742,0.4248084291187739,1.0868644067796611,4.214055,1.0677436419900628,4.499530433246434
37,2022-10-13,11,0.7923855380841086,0.4955520669806384,0.8541387024608501,0.3255045004772888,0.0213299874529485,0.4193768091265111,0.5119809682414012,0.4090690978886756,0.9582309582309584,4.4506645,1.081243368796725,4.812251477363992
46,2022-11-27,11,0.7560276928668199,0.5261146496815287,0.8716723549488055,0.2992950062343424,0.0114942528735632,0.3699260476581758,0.5424260860270516,0.4599328214971209,0.9772727272727272,2.9512036,1.0394318467968429,3.067575008221491
43,2022-12-22,11,0.7303955439552818,0.5486194477791116,0.7847053093034584,0.2797817823990893,-0.0107361963190184,0.3591495823842065,0.5663342373972499,0.4715083798882681,1.0217054263565892,2.6765351,1.009954875548574,2.7031796738218907
41,2022-12-27,11,0.7158245134462963,0.5168707076739325,0.8322381136451488,0.267143116176648,0.0001986097318768,0.3465753424657534,0.582161731579704,0.4852492370295015,0.999602859412232,2.6593611,0.9931981904632406,2.641272632308333
50,2023-01-06,11,0.6431577607818117,0.467983434214718,0.7106172839506173,0.195598702949003,-0.008376545672118,0.2743891065099795,0.6758866339343944,0.5693793911007026,1.0168946098149638,3.0615165,0.9096314248990834,2.784851616247055
49,2023-01-16,11,0.6515249678671563,0.4639556377079482,0.782708492731446,0.18907708355465,-0.0697292863002461,0.2767706970659689,0.6861068869444937,0.5664519906323185,1.1499118165784832,3.1169145,0.9192537130472297,2.8652352273757495
47,2023-02-05,11,0.6248913021125061,0.4280254777070064,0.763235294117647,0.1741532547932494,-0.0363062352012628,0.2618822192766522,0.7066009998728018,0.5849339735894358,1.0753480753480753,3.3240013,0.888624997429382,2.953790646667762
52,2023-02-15,11,0.5680951058355906,0.4296661193212917,0.6423405654174885,0.161478841457232,-0.0167516387472687,0.2397704128865025,0.7244836845459877,0.6132019115890084,1.034074074074074,4.4592023,0.8233093717109292,3.671303043944931
51,2023-02-20,11,0.4624709648390046,0.0423216444981862,0.6179941002949852,0.1651367263852678,-0.1381107491856677,0.3373032752020417,0.7223817313638644,0.4955470737913486,1.3204837490551775,4.2249837,0.7018416095648553,2.965269360393278
