Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,msi_mean,msi_min,msi_max,Valor,Kc,ETc
33,2022-08-24,13,0.5671190380377789,0.4077669902912621,0.7417308563661078,0.0826405669128686,-0.0648785791953606,0.2699710441151422,0.8563043016135746,0.5748390557939914,1.1387596899224806,6.208996,0.8221868937434457,5.104955134505479
37,2022-09-08,13,0.5947909068274938,0.4388984509466437,0.7783882783882784,0.1335284358973958,-0.022865142323845,0.3190694515197826,0.7690617477422089,0.5162203913491246,1.046800382043935,4.9201674,0.8540095428516179,4.201869912027433
38,2022-09-13,13,0.5756520468377426,0.4209065679925994,0.7601149150107733,0.0814312827440155,-0.0801993656547349,0.2828476705636014,0.8557965655982126,0.559031556039173,1.174384236453202,4.9559274,0.831999853863404,4.12333087255764
36,2022-09-23,13,0.5902540904165416,0.4067357512953368,0.7419851243908695,0.0667275697125041,-0.0925423020681011,0.2453245324532453,0.8808121061745632,0.6060070671378092,1.203959484346225,4.496855,0.8487922039790229,3.816895466424089
40,2022-10-03,13,0.5699503906909381,0.4069912609238452,0.7524920982251398,0.0386147469226745,-0.1132112620594605,0.2583798882681564,0.935351549525516,0.5893451720310766,1.2553285968028418,4.068487,0.8254429492945788,3.3583039084466533
39,2022-10-13,13,0.5973088973829979,0.3663101604278075,0.7622080679405521,0.0392619460499273,-0.1442327820808038,0.2467341306347746,0.9358663706914998,0.6041912632821723,1.3370841487279843,4.669134,0.8569052319904475,4.001005353464486
43,2022-10-28,13,0.5480706645666822,0.2570905763952424,0.7432835820895523,0.2025179249462509,-0.1024297284421152,0.4761555392516508,0.6760636689499193,0.3548707753479125,1.2282377919320595,4.5778527,0.8002812642516846,3.663569746313988
41,2022-11-27,13,0.6605092025194894,0.4256480218281037,0.7805774278215223,0.1709262842814379,-0.0064644455494778,0.3108134342846049,0.7131627258198749,0.5257701421800948,1.013013013013013,3.1374617,0.9295855828974128,2.9165391632128075
46,2022-12-22,13,0.6324310088073068,0.4641415709407016,0.7219538378958669,0.1906653204121442,0.0085543199315654,0.3156794425087108,0.6839401322626171,0.5201271186440678,0.98303647158609,2.68869,0.8972956601284029,2.4125498684306352
45,2022-12-27,13,0.6429788189258304,0.4489928525016244,0.75973669775096,0.1558970674287288,0.0011093854004881,0.2877039395145245,0.7349173317129811,0.5531520395550061,0.9977836879432624,2.6306124,0.909425641764705,2.3923463701041907
51,2023-01-16,13,0.6533083694444136,0.4798722044728434,0.765704584040747,0.1709615196049172,0.0071610071610071,0.3169877408056042,0.7129218678075027,0.5186170212765957,0.9857798165137616,3.2226198,0.9213046248610757,2.9690145259088747
48,2023-02-05,13,0.5793904775252615,0.4364367460562944,0.686497672012416,0.1698644008296848,0.0367113651351945,0.3045186640471513,0.7135987793387146,0.5331325301204819,0.9291772688719252,3.3493524,0.8362990491540507,2.801060227401838
49,2023-02-15,13,0.5610661024178407,0.378839590443686,0.6779261586802828,0.1393033732712699,0.0089383039023326,0.2816215162736308,0.7600036591146139,0.5605231143552312,0.9822817631806396,4.547493,0.8152260177805168,3.707234609274776
