Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,msi_mean,msi_min,msi_max,gndvi_mean,gndvi_min,gndvi_max,evi_mean,evi_min,evi_max
1,2022-02-15,15,0.638711446595812,0.5499374217772215,0.6976254884280132,0.22884013926509564,0.09590085795996187,0.29196153148248954,0.629113587858304,0.5480337078651686,0.824982602644398,0.5421503946768069,0.49367716340193407,0.616485403548941,1.9492429006243717,1.5064454196379595,2.319197896120973
2,2022-03-02,15,0.5938286245812433,0.45701357466063347,0.6699842849659507,0.21677027441089897,0.07214206437291898,0.2770745428973277,0.6455620768227073,0.566079295154185,0.865424430641822,0.5132971575491801,0.454278728606357,0.5797819623389494,1.6849677828981424,1.1641905737704918,2.3870847331093694
3,2022-04-06,15,0.3860225923044276,0.33555767397521447,0.42439862542955326,0.12880560062131194,0.028445586346118552,0.18284424379232506,0.7727761178926272,0.6908396946564885,0.9446823697359029,0.32872095408970414,0.2924354243542435,0.3563501849568434,inf,-1152.5,inf
4,2022-04-01,15,0.5508359801738922,0.4812286689419795,0.6670135275754423,0.1503628980184785,0.03937579386681183,0.21899736147757257,0.7400931142535518,0.6406926406926406,0.924231843575419,0.5164931693581768,0.4807223035627135,0.5952203136669156,1.1490906943647072,0.884059305645087,1.711615487316422
5,2022-03-27,15,0.5883610928791522,0.45539906103286387,0.7073170731707317,0.21031841622940867,0.06988783433994823,0.2896103896103896,0.6541322139937744,0.5508559919436052,0.8693548387096774,0.5517546018120292,0.4990328820116054,0.6634980988593155,1.1726607556572763,0.8425990271021543,1.4717823792123428
6,2022-03-17,15,0.5972536764430373,0.46912980068060284,0.6852689793866265,0.21550768589004277,0.05222841225626741,0.28439751969163735,0.6472842080958551,0.5571503131524008,0.900727994705493,0.528239385016998,0.46573426573426574,0.626394953905871,1.5787372431972717,1.0331905781584583,1.9703252559284694
7,2022-03-22,15,0.5928293973113479,0.457842248413418,0.6947830326669917,0.20650013381664625,0.058603703074571085,0.27994661327994663,0.6594269282293972,0.5625651720542232,0.8892811296534018,0.5429788701618126,0.48405253283302063,0.6334586466165414,1.3333342909112091,0.8843721770551038,1.74504041146216
8,2022-04-16,15,0.533081197819073,0.46124031007751937,0.5988156920799408,0.12276863383844835,0.03061575507395941,0.1858317945274467,0.782741785787928,0.6865798414496036,0.9405874499332443,0.49287062351172345,0.4579775280898876,0.5355450236966824,1.551997569382046,1.1946801192387067,2.0776961731735604
9,2022-04-11,15,0.5329085360953091,0.45718577866800203,0.6510764662212324,0.13575540879367332,0.00533997864008544,0.20880997097490184,0.7625560880353646,0.6545197740112995,0.9893767705382436,0.5102149328390078,0.47121646262047406,0.5905278737049827,1.1576625142545782,0.9067579127459368,1.6212718757702735
10,2022-05-06,15,0.13828937871038205,0.030346820809248554,0.292894280762565,-0.14281855455323794,-0.26444712782473695,0.1840228245363766,1.3546974362509565,0.689156626506024,1.7190431519699811,0.19742783965212954,0.006545454545454545,0.31802120141342755,0.3063764148404707,-95.71428571428571,31.375
11,2022-06-10,15,0.3216942058711702,0.1920704845814978,0.5895765472312704,-0.12579558510839056,-0.22340984755563342,0.05971769815418024,1.2912186751818828,0.8872950819672131,1.5753610108303249,0.39688802193577943,0.3232273838630807,0.5573284704809665,0.7336852803169003,0.3784860557768924,1.5521254440769325
