Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,msi_mean,msi_min,msi_max,Valor
12,2022-05-01,16,0.151664259515395,0.0337905654064904,0.2989084802686818,-0.0393149387903549,-0.1688818436776002,0.0787741203178206,1.0857133770992005,0.8539562289562289,1.4063967136150235,4.4319563
10,2022-05-11,16,0.166325981809092,0.1339155749636099,0.3277486910994764,-0.2634231925643985,-0.3138719167232405,-0.0910743501181603,1.7214132475607284,1.2004,1.91490765171504,5.555295
11,2022-05-16,16,0.1737958914842426,0.1396468699839486,0.3680039623576028,-0.2509668331422022,-0.3110140708393983,-0.0344104803493449,1.6785504485568234,1.071273516642547,1.9028169014084504,7.015527
19,2022-05-21,16,0.1847311846616736,0.1198347107438016,0.3074245939675174,-0.2272495799115578,-0.3275717870086423,-0.0325900514579759,1.5962223375565747,1.0673758865248226,1.9742951907131008,7.0722632
18,2022-05-26,16,0.2236607787295022,0.1763740771123872,0.3710895361380798,-0.2094750291081255,-0.2856031128404669,-0.0453805821732055,1.5346192467653392,1.0950757575757577,1.7995642701525054,5.6280923
17,2022-05-31,16,0.2391607171828982,0.1631291691934505,0.4287143571785893,-0.2012179348511996,-0.3100841779762927,-0.0315361139369277,1.511766877012935,1.065126050420168,1.8989043824701195,6.013163
16,2022-06-05,16,0.2963763860932652,0.1882845188284518,0.5049180327868853,-0.1841540709813163,-0.2869651412522716,0.0063424947145877,1.464305436187238,0.9873949579831932,1.804911955514365,7.2417297
15,2022-06-10,16,0.3496271972312018,0.1967435549525101,0.581115017579106,-0.1368372682918088,-0.2612050566409457,0.0338259441707717,1.332345981352452,0.934561626429479,1.707111111111111,6.6546965
23,2022-06-20,16,0.4777741302979125,0.2964383561643836,0.6224772457459438,0.03276289929699,-0.112967671630948,0.1890951276102088,0.9469386228779836,0.6819512195121952,1.2547092547092549,5.43286
20,2022-07-10,16,0.5330564515775819,0.3563549160671463,0.6340023612750886,0.0465111769658039,-0.0807640246653632,0.1857273559011893,0.9175584735732268,0.6867283950617284,1.1757198952879582,6.9233246
27,2022-07-30,16,0.5133005743577229,0.3873417721518987,0.6437531359759157,-0.0203535167060597,-0.1143434343434343,0.1394987035436473,1.044707041280014,0.7551577669902912,1.2582116788321167,5.497935
33,2022-08-04,16,0.530152361195077,0.4028892455858748,0.6490008688097306,-0.0026804065576003,-0.1009771986970684,0.1684162482884527,1.0086533494697756,0.71171875,1.2246376811594204,6.1213098
34,2022-08-09,16,0.4436256007841963,0.3146417445482866,0.5992023928215354,-0.0947113457065371,-0.1793076623881758,0.091090757701915,1.2141521326963236,0.8330280830280831,1.4369668246445495,5.8538513
30,2022-08-19,16,0.4975834128559538,0.3688778673279603,0.6147495872317006,-0.0475519873793818,-0.1438542070569988,0.1077602059580728,1.104140652342508,0.8054448871181938,1.3360507246376812,5.856288
31,2022-08-19,16,0.4992463591248247,0.3746130030959752,0.6169334021683015,-0.0478831107593111,-0.1428571428571428,0.10058129293641,1.104939298335776,0.8172215108834827,1.3333333333333333,5.856288
29,2022-08-24,16,0.4979650084892638,0.3910112359550561,0.6196560196560197,-0.035143971960532,-0.1208947274986685,0.1330810988649449,1.0768873388417397,0.7650987224157956,1.2750403877221326,6.208996
37,2022-09-08,16,0.6031946602940241,0.4558645707376058,0.7371541501976284,0.1327174949609397,-0.0372413793103448,0.3034623217922607,0.7692437200429372,0.534375,1.0773638968481376,4.9201674
36,2022-09-13,16,0.5858743950914018,0.4876728803367408,0.7320197044334975,0.0687847606536122,-0.0354790737199915,0.2352011241875988,0.8754739492619995,0.6191695108077361,1.073568281938326,4.9559274
35,2022-09-23,16,0.5719970807915761,0.4705474705474705,0.7594064652888183,0.025878836462945,-0.075968992248062,0.2401384083044982,0.9550114102813289,0.6127232142857143,1.1644295302013423,4.496855
40,2022-10-03,16,0.54947284694531,0.3946268656716418,0.7463659147869675,0.0200080717214422,-0.0806962025316455,0.2363112391930835,0.966799393031893,0.6177156177156177,1.1755593803786577,4.068487
39,2022-10-13,16,0.5839460394004297,0.4698719950046831,0.7176470588235294,0.0205310468776755,-0.0679137860919072,0.1852135606205707,0.9641867290096148,0.6874595992243051,1.1457242582897034,4.669134
