Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,msi_mean,msi_min,msi_max,gndvi_mean,gndvi_min,gndvi_max,evi_mean,evi_min,evi_max,Valor
2,2022-03-07,11,0.2253378002485693,0.1814842027920646,0.2845953002610966,-0.183272312074926,-0.2499034376207029,-0.0824781451919422,1.4515979770295149,1.179784589892295,1.666323377960865,0.2984522641353535,0.2388289676425269,0.3486884197056942,0.7632698917567238,0.5173099880620772,1.115942028985507,4.7891393
6,2022-03-17,11,0.2833150388240789,0.2097976570820021,0.3538461538461538,-0.1368047206460102,-0.2172701949860724,-0.040551500405515,1.3202275515632782,1.084530853761623,1.5551601423487544,0.3531087753904029,0.2961719274680994,0.3988919667590028,0.7762920324449838,0.5058415714469123,1.1665098777046097,6.025213
4,2022-03-22,11,0.3235615210885,0.2217283950617284,0.4534199938099659,-0.0946427483353228,-0.1818985327912321,0.0031243490939387,1.2124234170080486,0.9937707641196012,1.444684528954192,0.4010026468357477,0.3302180685358255,0.4792703150912106,0.7208219199738128,0.4538072897870804,1.1534839924670433,5.8426514
7,2022-03-27,11,0.3429839613745676,0.2117527862208713,0.5003092145949288,-0.0918302114341256,-0.2023765317489788,0.0284060068753392,1.206863065962284,0.9447572132301196,1.5074487895716946,0.4125470376025323,0.3271676300578034,0.5118685331710287,0.8111511866644096,0.4442112626792585,1.395273551311104,5.480632
5,2022-04-01,11,0.362237435023755,0.2059095106186519,0.5095419847328244,-0.0231360275864061,-0.2621450363764374,0.1609544468546637,1.055437430648086,0.7227204783258595,1.710559796437659,0.3701322411386337,0.232419547079857,0.4818449460255152,1.319324352918765,0.5317501290655653,36.07142857142857,5.224958
10,2022-04-06,11,0.3592075634567081,0.2604411074612858,0.4861460957178841,0.0289855777534303,-0.1056391548867609,0.1528804815133276,0.9482042981515388,0.7347852028639618,1.236233854520734,0.3258885972853019,0.2558139534883721,0.4257907542579075,inf,-1785.0,inf,7.032402
9,2022-04-11,11,0.4579874106133674,0.2966233766233766,0.5593594699061292,0.0043078462398669,-0.1369351002378525,0.095847885137757,0.9959460015192156,0.8250708215297451,1.3173228346456691,0.4479488648573027,0.3574207893274041,0.5079452054794521,1.478832397858333,0.7641862955032119,2.127586206896552,6.4632335
8,2022-04-16,11,0.4567334418255325,0.2947576656775469,0.5474530831099196,-0.0118050548270746,-0.160224538893344,0.0651411699575567,1.0279348607308456,0.8776853776853777,1.3815889992360582,0.4541262708258956,0.3607068607068607,0.5142555438225976,1.6261831696627544,0.8175582990397805,2.376341577228185,5.9641294
14,2022-05-01,11,0.505404953601433,0.3064133016627078,0.5949512335054504,0.0573103398133584,-0.1629686304514154,0.1552046540619156,0.896268233266343,0.731294964028777,1.3893967093235833,0.4523958844025518,0.3456334563345633,0.5092230296254892,2.428493022459216,0.9617503541633874,4.034833091436865,4.557532
13,2022-05-11,11,0.5224312483784457,0.3330254041570439,0.6167832167832168,0.0825740351883489,-0.1269096959612766,0.1804176651831564,0.8511843621309715,0.6943155452436195,1.2907137907137909,0.4760719643951515,0.359966708281315,0.5578667846868777,2.3927786324711797,1.0401038661281017,13.148614609571789,5.340196
12,2022-05-16,11,0.5776752974567249,0.3501303214596003,0.6867695184665732,0.1282730742582828,-0.056342271768605,0.2391269199676637,0.7768161614282892,0.6140396659707724,1.11941251596424,0.5267009220127522,0.4019323671497584,0.6085599643334819,2.3804605241391914,0.9025755879059352,3.2891777055736067,6.634955
11,2022-05-21,11,0.581954418245535,0.3839526117393645,0.6687960687960688,0.1422070727561576,-0.1192030230161456,0.2454646427249167,0.755276974870226,0.6058263971462544,1.2706708268330733,0.5126453965037561,0.3921993499458288,0.5775984812529663,2.674578753431561,1.2667401922167951,3.731834384425556,6.268201
16,2022-05-31,11,0.5659549780767311,0.1953743152769324,0.7192546583850932,0.1458987859806961,-0.0704923839886645,0.2810257975881545,0.7511917772096511,0.5612488083889419,1.1516768292682926,0.4964840561359719,0.20935960591133,0.6149358226371062,inf,-308.3333333333333,inf,5.706679
23,2022-06-05,11,0.6797760808477191,0.3905579399141631,0.7775760326827054,0.1950288492841747,-0.0429931079750574,0.3153274814314652,0.6785712404329729,0.5205338809034907,1.089849108367627,0.5897885491001167,0.4121065375302663,0.6713856713856714,2.5252246637202758,1.143854748603352,3.104039634146342,6.74893
