Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,Valor
1,2022-01-01,10,0.7566212509635047,0.6094385679414158,0.8066766317887394,0.2958960993301956,0.0605898123324396,0.3554722371005178,3.6051686
2,2022-01-06,10,0.7091416413455539,0.54296875,0.7686294945284002,0.2491749949906016,0.0592034445640473,0.3227358293244091,2.7663534
3,2022-01-16,10,0.6716804847635767,0.4317738791423002,0.75,0.2362195213527951,0.0551212667869312,0.3197600436284312,2.9147666
4,2022-01-31,10,0.3918278492202728,0.2267193155643303,0.6736641221374046,-0.0158724784829805,-0.1920130020896215,0.2833363819279312,3.3946407
5,2022-02-15,10,0.2100688226144567,0.1539634146341463,0.4459724950884086,-0.2673467696928339,-0.3839479392624729,-0.003257328990228,3.724121
6,2022-03-02,10,0.1989048944717994,0.1488573193329215,0.3729669097027481,-0.2324530643302085,-0.344017094017094,-0.0155813024370755,4.216826
7,2022-03-07,10,0.2266317817477469,0.181046676096181,0.406367682300582,-0.1985145963458902,-0.2707616707616707,-0.0218340611353711,4.7891393
8,2022-03-17,10,0.2804664725327336,0.2154811715481171,0.4715947980835044,-0.1609453119336649,-0.2462383568187246,0.009388771795363,6.025213
9,2022-03-22,10,0.3187005077827685,0.2155130093274423,0.4734356552538371,-0.1180129441124763,-0.197992700729927,0.0191029900332225,5.8426514
10,2022-03-27,10,0.3272140698975822,0.2,0.4995547640249332,-0.113511300068083,-0.1976924783669847,0.0425977653631284,5.480632
11,2022-04-01,10,0.3130924926391186,0.1149361465852304,0.5103415103415103,-0.0367324007146842,-0.1924029727497935,0.2269415318997689,5.224958
12,2022-04-06,10,0.3556731168727725,0.2406947890818858,0.4985200845665962,-0.0189078801106332,-0.1085854707418215,0.1344430217669654,7.032402
13,2022-04-11,10,0.4139604253354055,0.2599905970850963,0.5543478260869565,-0.0408681508271366,-0.1475189234650967,0.0648464163822525,6.4632335
14,2022-04-16,10,0.4135956370839687,0.2582116788321167,0.5318930041152263,-0.0568072757305351,-0.1536570374923171,0.0457719162141194,5.9641294
15,2022-05-01,10,0.4578912842357729,0.2928697701826753,0.6460554371002132,0.020784881092101,-0.1236240474174428,0.1786259541984732,4.557532
16,2022-05-16,10,0.5339592834801613,0.3280141843971631,0.6939051918735891,0.0679505450564116,-0.0749611197511664,0.1970011166055192,6.634955
17,2022-05-21,10,0.5428540707346299,0.3323368211260588,0.682607661194385,0.0928507497457592,-0.1031360053664263,0.2329149232914923,6.268201
18,2022-06-05,10,0.6465035415467693,0.4148337595907928,0.7668488160291439,0.1472951314122094,-0.0698278661903215,0.2927807486631016,6.74893
19,2022-06-10,10,0.6642130463963672,0.3961136023916293,0.8012061648425285,0.1644565142195292,-0.0653769179452968,0.322617680826636,6.6018114
20,2022-06-25,10,0.6578168212824159,0.1639042357274401,0.8253275109170306,0.1768453621832835,-0.1978260869565217,0.4441147378832838,5.834705
21,2022-06-30,10,0.6510811046980116,0.3825565297646516,0.7975708502024291,0.1870491029514361,-0.0564529026067487,0.3536236251318366,5.2296433
22,2022-07-05,10,0.6840334143621621,0.4619140625,0.8024153632943971,0.2111636497988178,-0.0188551044674707,0.3670962850644427,5.821026
23,2022-07-10,10,0.7035444127475834,0.4475418144956918,0.8277395875454913,0.2175452011880065,-0.0268973787904745,0.3787854764547328,6.6173306
24,2022-07-20,10,0.6965598372064047,0.4565217391304347,0.8226711560044894,0.2532985519240145,0.0075732630885742,0.4144287995354914,6.577692
25,2022-07-25,10,0.6265646091195792,0.447074586869138,0.729060451565914,0.2755952833916963,0.088276074564782,0.3997641509433962,5.2912865
26,2022-07-30,10,0.7411758329119649,0.4773067331670823,0.8471935423315187,0.2869386266137772,0.0301049372097023,0.4414940180916253,5.3640223
27,2022-08-04,10,0.7272917123756362,0.4721189591078067,0.8233856893542757,0.2869038954348101,0.0410114091890225,0.4239694239694239,6.0495334
28,2022-08-09,10,0.7869000940461609,0.5005586592178771,0.880354505169867,0.3203397676508644,0.0532089961601755,0.4555776326994039,5.821786
29,2022-08-24,10,0.7626313705316605,0.5344024831867563,0.8393096836049856,0.3202267041457911,0.1011653436919439,0.4206161137440758,5.9032273
30,2022-09-13,10,0.7883852380816531,0.6236090953072085,0.8429231415371693,0.3293462173094218,0.1510235612205484,0.3999042909554953,4.602117
31,2022-09-23,10,0.7810284339079563,0.6469310157523085,0.8250676284941388,0.3149840701191425,0.1699787767702103,0.3875862068965517,4.214055
32,2022-10-13,10,0.7854232009108657,0.5418803418803418,0.8442028985507246,0.3145416775187188,0.1285819250551065,0.3983516483516483,4.4506645
33,2022-11-02,10,0.7334413501437606,0.6022535211267606,0.8033057851239669,0.3356816617711661,0.134020618556701,0.5366829702089818,2.9819264
34,2022-11-27,10,0.7814100659029327,0.5709131279489315,0.833252072159922,0.3243059148845448,0.0694333599361532,0.3904932735426009,2.9512036
