,Fecha,Imagen,0,1,2,3,4,5,6
0,2021-01-01,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210101.tif,1.9726495,1.9726495,1.9726495,1.9726495,1.9726495,1.9726495,1.9726495
1,2021-01-02,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210102.tif,2.1675684,2.1675684,2.1675684,2.1675684,2.1675684,2.1675684,2.1675684
2,2021-01-03,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210103.tif,2.7211804,2.7211804,2.7211804,2.7211804,2.7211804,2.7211804,2.7211804
3,2021-01-04,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210104.tif,2.894043,2.894043,2.894043,2.894043,2.894043,2.894043,2.894043
4,2021-01-05,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210105.tif,2.9014256,2.9014256,2.9014256,2.9014256,2.9014256,2.9014256,2.9014256
5,2021-01-06,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210106.tif,3.4185712,3.4185712,3.4185712,3.4185712,3.4185712,3.4185712,3.4185712
6,2021-01-07,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210107.tif,3.3227746,3.3227746,3.3227746,3.3227746,3.3227746,3.3227746,3.3227746
7,2021-01-08,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210108.tif,2.913644,2.913644,2.913644,2.913644,2.913644,2.913644,2.913644
8,2021-01-09,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210109.tif,1.9618825,1.9618825,1.9618825,1.9618825,1.9618825,1.9618825,1.9618825
9,2021-01-10,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210110.tif,3.4790964,3.4790964,3.4790964,3.4790964,3.4790964,3.4790964,3.4790964
10,2021-01-11,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210111.tif,1.6170467,1.6170467,1.6170467,1.6170467,1.6170467,1.6170467,1.6170467
11,2021-01-12,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210112.tif,1.6566004,1.6566004,1.6566004,1.6566004,1.6566004,1.6566004,1.6566004
12,2021-01-13,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210113.tif,2.285648,2.285648,2.285648,2.285648,2.285648,2.285648,2.285648
13,2021-01-14,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210114.tif,2.7291763,2.7291763,2.7291763,2.7291763,2.7291763,2.7291763,2.7291763
14,2021-01-15,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210115.tif,3.2601416,3.2601416,3.2601416,3.2601416,3.2601416,3.2601416,3.2601416
15,2021-01-16,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210116.tif,3.0168748,3.0168748,3.0168748,3.0168748,3.0168748,3.0168748,3.0168748
16,2021-01-17,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210117.tif,2.8290217,2.8290217,2.8290217,2.8290217,2.8290217,2.8290217,2.8290217
17,2021-01-18,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210118.tif,3.426143,3.426143,3.426143,3.426143,3.426143,3.426143,3.426143
18,2021-01-19,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210119.tif,2.8763714,2.8763714,2.8763714,2.8763714,2.8763714,2.8763714,2.8763714
19,2021-01-20,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210120.tif,0.9476828,0.9476828,0.9476828,0.9476828,0.9476828,0.9476828,0.9476828
20,2021-01-21,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210121.tif,2.9962535,2.9962535,2.9962535,2.9962535,2.9962535,2.9962535,2.9962535
21,2021-01-22,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210122.tif,2.94989,2.94989,2.94989,2.94989,2.94989,2.94989,2.94989
22,2021-01-23,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210123.tif,3.094478,3.094478,3.094478,3.094478,3.094478,3.094478,3.094478
23,2021-01-24,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210124.tif,3.0904105,3.0904105,3.0904105,3.0904105,3.0904105,3.0904105,3.0904105
24,2021-01-25,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210125.tif,3.7856183,3.7856183,3.7856183,3.7856183,3.7856183,3.7856183,3.7856183
25,2021-01-26,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210126.tif,3.6449986,3.6449986,3.6449986,3.6449986,3.6449986,3.6449986,3.6449986
26,2021-01-27,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210127.tif,3.9512694,3.9512694,3.9512694,3.9512694,3.9512694,3.9512694,3.9512694
27,2021-01-28,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210128.tif,2.6689403,2.6689403,2.6689403,2.6689403,2.6689403,2.6689403,2.6689403
28,2021-01-29,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210129.tif,3.2968965,3.2968965,3.2968965,3.2968965,3.2968965,3.2968965,3.2968965
29,2021-01-30,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210130.tif,3.7822804,3.7822804,3.7822804,3.7822804,3.7822804,3.7822804,3.7822804
30,2021-01-31,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210131.tif,4.076692,4.076692,4.076692,4.076692,4.076692,4.076692,4.076692
31,2021-02-01,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210201.tif,3.4095147,3.4095147,3.4095147,3.4095147,3.4095147,3.4095147,3.4095147
32,2021-02-02,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210202.tif,3.3271246,3.3271246,3.3271246,3.3271246,3.3271246,3.3271246,3.3271246
33,2021-02-03,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210203.tif,3.5053077,3.5053077,3.5053077,3.5053077,3.5053077,3.5053077,3.5053077
34,2021-02-04,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210204.tif,3.7393177,3.7393177,3.7393177,3.7393177,3.7393177,3.7393177,3.7393177
35,2021-02-05,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210205.tif,3.9017155,3.9017155,3.9017155,3.9017155,3.9017155,3.9017155,3.9017155
36,2021-02-06,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210206.tif,4.0259204,4.0259204,4.0259204,4.0259204,4.0259204,4.0259204,4.0259204
37,2021-02-07,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210207.tif,3.9814084,3.9814084,3.9814084,3.9814084,3.9814084,3.9814084,3.9814084
38,2021-02-08,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210208.tif,3.926288,3.926288,3.926288,3.926288,3.926288,3.926288,3.926288
39,2021-02-09,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210209.tif,3.4962718,3.4962718,3.4962718,3.4962718,3.4962718,3.4962718,3.4962718
40,2021-02-10,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210210.tif,3.964872,3.964872,3.964872,3.964872,3.964872,3.964872,3.964872
41,2021-02-11,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210211.tif,3.654202,3.654202,3.654202,3.654202,3.654202,3.654202,3.654202
42,2021-02-12,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210212.tif,2.1529996,2.1529996,2.1529996,2.1529996,2.1529996,2.1529996,2.1529996
43,2021-02-13,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210213.tif,2.1507113,2.1507113,2.1507113,2.1507113,2.1507113,2.1507113,2.1507113
44,2021-02-14,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210214.tif,2.7123795,2.7123795,2.7123795,2.7123795,2.7123795,2.7123795,2.7123795
45,2021-02-15,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210215.tif,2.503995,2.503995,2.503995,2.503995,2.503995,2.503995,2.503995
46,2021-02-16,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210216.tif,2.5289721,2.5289721,2.5289721,2.5289721,2.5289721,2.5289721,2.5289721
47,2021-02-17,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210217.tif,3.586247,3.586247,3.586247,3.586247,3.586247,3.586247,3.586247
48,2021-02-18,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210218.tif,2.9841359,2.9841359,2.9841359,2.9841359,2.9841359,2.9841359,2.9841359
49,2021-02-19,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210219.tif,2.6174877,2.6174877,2.6174877,2.6174877,2.6174877,2.6174877,2.6174877
50,2021-02-20,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210220.tif,3.5322924,3.5322924,3.5322924,3.5322924,3.5322924,3.5322924,3.5322924
51,2021-02-21,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210221.tif,4.0791407,4.0791407,4.0791407,4.0791407,4.0791407,4.0791407,4.0791407
52,2021-02-22,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210222.tif,3.164777,3.164777,3.164777,3.164777,3.164777,3.164777,3.164777
53,2021-02-23,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210223.tif,4.2213087,4.2213087,4.2213087,4.2213087,4.2213087,4.2213087,4.2213087
54,2021-02-24,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210224.tif,4.4191594,4.4191594,4.4191594,4.4191594,4.4191594,4.4191594,4.4191594
55,2021-02-25,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210225.tif,4.4432178,4.4432178,4.4432178,4.4432178,4.4432178,4.4432178,4.4432178
56,2021-02-26,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210226.tif,4.512055,4.512055,4.512055,4.512055,4.512055,4.512055,4.512055
57,2021-02-27,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210227.tif,4.7140613,4.7140613,4.7140613,4.7140613,4.7140613,4.7140613,4.7140613
58,2021-02-28,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210228.tif,4.776838,4.776838,4.776838,4.776838,4.776838,4.776838,4.776838
59,2021-03-01,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210301.tif,4.755839,4.755839,4.755839,4.755839,4.755839,4.755839,4.755839
60,2021-03-02,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210302.tif,2.7898595,2.7898595,2.7898595,2.7898595,2.7898595,2.7898595,2.7898595
61,2021-03-03,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210303.tif,4.1103234,4.1103234,4.1103234,4.1103234,4.1103234,4.1103234,4.1103234
62,2021-03-04,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210304.tif,4.4537425,4.4537425,4.4537425,4.4537425,4.4537425,4.4537425,4.4537425
63,2021-03-05,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210305.tif,4.6042237,4.6042237,4.6042237,4.6042237,4.6042237,4.6042237,4.6042237
64,2021-03-06,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210306.tif,4.6849217,4.6849217,4.6849217,4.6849217,4.6849217,4.6849217,4.6849217
65,2021-03-07,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210307.tif,3.2901049,3.2901049,3.2901049,3.2901049,3.2901049,3.2901049,3.2901049
66,2021-03-08,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210308.tif,2.417679,2.417679,2.417679,2.417679,2.417679,2.417679,2.417679
67,2021-03-09,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210309.tif,3.8408926,3.8408926,3.8408926,3.8408926,3.8408926,3.8408926,3.8408926
68,2021-03-10,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210310.tif,4.9791365,4.9791365,4.9791365,4.9791365,4.9791365,4.9791365,4.9791365
69,2021-03-11,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210311.tif,4.9822445,4.9822445,4.9822445,4.9822445,4.9822445,4.9822445,4.9822445
70,2021-03-12,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210312.tif,4.5506907,4.5506907,4.5506907,4.5506907,4.5506907,4.5506907,4.5506907
71,2021-03-13,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210313.tif,4.528449,4.528449,4.528449,4.528449,4.528449,4.528449,4.528449
72,2021-03-14,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210314.tif,5.2112217,5.2112217,5.2112217,5.2112217,5.2112217,5.2112217,5.2112217
73,2021-03-15,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210315.tif,4.599073,4.599073,4.599073,4.599073,4.599073,4.599073,4.599073
74,2021-03-16,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210316.tif,5.5131087,5.5131087,5.5131087,5.5131087,5.5131087,5.5131087,5.5131087
75,2021-03-17,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210317.tif,5.9365225,5.9365225,5.9365225,5.9365225,5.9365225,5.9365225,5.9365225
76,2021-03-18,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210318.tif,5.4287267,5.4287267,5.4287267,5.4287267,5.4287267,5.4287267,5.4287267
77,2021-03-19,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210319.tif,4.8726115,4.8726115,4.8726115,4.8726115,4.8726115,4.8726115,4.8726115
78,2021-03-20,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210320.tif,4.7128263,4.7128263,4.7128263,4.7128263,4.7128263,4.7128263,4.7128263
79,2021-03-21,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210321.tif,4.8286166,4.8286166,4.8286166,4.8286166,4.8286166,4.8286166,4.8286166
80,2021-03-22,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210322.tif,5.692254,5.692254,5.692254,5.692254,5.692254,5.692254,5.692254
81,2021-03-23,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210323.tif,5.5832515,5.5832515,5.5832515,5.5832515,5.5832515,5.5832515,5.5832515
82,2021-03-24,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210324.tif,6.7325315,6.7325315,6.7325315,6.7325315,6.7325315,6.7325315,6.7325315
83,2021-03-25,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210325.tif,5.994409,5.994409,5.994409,5.994409,5.994409,5.994409,5.994409
84,2021-03-26,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210326.tif,5.625158,5.625158,5.625158,5.625158,5.625158,5.625158,5.625158
85,2021-03-27,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210327.tif,5.8616266,5.8616266,5.8616266,5.8616266,5.8616266,5.8616266,5.8616266
86,2021-03-28,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210328.tif,5.1971297,5.1971297,5.1971297,5.1971297,5.1971297,5.1971297,5.1971297
87,2021-03-29,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210329.tif,3.8787558,3.8787558,3.8787558,3.8787558,3.8787558,3.8787558,3.8787558
88,2021-03-30,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210330.tif,5.676515,5.676515,5.676515,5.676515,5.676515,5.676515,5.676515
89,2021-03-31,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210331.tif,5.584555,5.584555,5.584555,5.584555,5.584555,5.584555,5.584555
90,2021-04-01,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210401.tif,3.0965872,3.0965872,3.0965872,3.0965872,3.0965872,3.0965872,3.0965872
91,2021-04-02,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210402.tif,2.5827308,2.5827308,2.5827308,2.5827308,2.5827308,2.5827308,2.5827308
92,2021-04-03,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210403.tif,4.732224,4.732224,4.732224,4.732224,4.732224,4.732224,4.732224
93,2021-04-04,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210404.tif,4.706174,4.706174,4.706174,4.706174,4.706174,4.706174,4.706174
94,2021-04-05,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210405.tif,5.72778,5.72778,5.72778,5.72778,5.72778,5.72778,5.72778
95,2021-04-06,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210406.tif,5.825137,5.825137,5.825137,5.825137,5.825137,5.825137,5.825137
96,2021-04-07,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210407.tif,5.99058,5.99058,5.99058,5.99058,5.99058,5.99058,5.99058
97,2021-04-08,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210408.tif,6.151853,6.151853,6.151853,6.151853,6.151853,6.151853,6.151853
98,2021-04-09,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210409.tif,6.5041733,6.5041733,6.5041733,6.5041733,6.5041733,6.5041733,6.5041733
99,2021-04-10,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210410.tif,6.7311344,6.7311344,6.7311344,6.7311344,6.7311344,6.7311344,6.7311344
100,2021-04-11,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210411.tif,5.8687415,5.8687415,5.8687415,5.8687415,5.8687415,5.8687415,5.8687415
101,2021-04-12,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210412.tif,6.02867,6.02867,6.02867,6.02867,6.02867,6.02867,6.02867
102,2021-04-13,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210413.tif,5.8823953,5.8823953,5.8823953,5.8823953,5.8823953,5.8823953,5.8823953
103,2021-04-14,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210414.tif,5.9659624,5.9659624,5.9659624,5.9659624,5.9659624,5.9659624,5.9659624
104,2021-04-15,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210415.tif,5.580379,5.580379,5.580379,5.580379,5.580379,5.580379,5.580379
105,2021-04-16,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210416.tif,6.039774,6.039774,6.039774,6.039774,6.039774,6.039774,6.039774
106,2021-04-17,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210417.tif,3.9833138,3.9833138,3.9833138,3.9833138,3.9833138,3.9833138,3.9833138
107,2021-04-18,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210418.tif,2.818433,2.818433,2.818433,2.818433,2.818433,2.818433,2.818433
108,2021-04-19,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210419.tif,4.0316844,4.0316844,4.0316844,4.0316844,4.0316844,4.0316844,4.0316844
109,2021-04-20,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210420.tif,5.0942206,5.0942206,5.0942206,5.0942206,5.0942206,5.0942206,5.0942206
110,2021-04-21,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210421.tif,3.7632816,3.7632816,3.7632816,3.7632816,3.7632816,3.7632816,3.7632816
111,2021-04-22,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210422.tif,5.458736,5.458736,5.458736,5.458736,5.458736,5.458736,5.458736
112,2021-04-23,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210423.tif,6.764309,6.764309,6.764309,6.764309,6.764309,6.764309,6.764309
113,2021-04-24,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210424.tif,6.328798,6.328798,6.328798,6.328798,6.328798,6.328798,6.328798
114,2021-04-25,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210425.tif,6.435621,6.435621,6.435621,6.435621,6.435621,6.435621,6.435621
115,2021-04-26,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210426.tif,6.3567085,6.3567085,6.3567085,6.3567085,6.3567085,6.3567085,6.3567085
116,2021-04-27,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210427.tif,6.390051,6.390051,6.390051,6.390051,6.390051,6.390051,6.390051
117,2021-04-28,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210428.tif,6.8100486,6.8100486,6.8100486,6.8100486,6.8100486,6.8100486,6.8100486
118,2021-04-29,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210429.tif,6.2660656,6.2660656,6.2660656,6.2660656,6.2660656,6.2660656,6.2660656
119,2021-04-30,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210430.tif,4.60715,4.60715,4.60715,4.60715,4.60715,4.60715,4.60715
120,2021-05-01,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210501.tif,3.3858125,3.3858125,3.3858125,3.3858125,3.3858125,3.3858125,3.3858125
121,2021-05-02,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210502.tif,5.8641467,5.8641467,5.8641467,5.8641467,5.8641467,5.8641467,5.8641467
122,2021-05-03,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210503.tif,7.3663116,7.3663116,7.3663116,7.3663116,7.3663116,7.3663116,7.3663116
123,2021-05-04,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210504.tif,7.306687,7.306687,7.306687,7.306687,7.306687,7.306687,7.306687
124,2021-05-05,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210505.tif,5.483933,5.483933,5.483933,5.483933,5.483933,5.483933,5.483933
125,2021-05-06,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210506.tif,5.157713,5.157713,5.157713,5.157713,5.157713,5.157713,5.157713
126,2021-05-07,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210507.tif,4.8836503,4.8836503,4.8836503,4.8836503,4.8836503,4.8836503,4.8836503
127,2021-05-08,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210508.tif,6.0869546,6.0869546,6.0869546,6.0869546,6.0869546,6.0869546,6.0869546
128,2021-05-09,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210509.tif,6.1205626,6.1205626,6.1205626,6.1205626,6.1205626,6.1205626,6.1205626
129,2021-05-10,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210510.tif,5.364163,5.364163,5.364163,5.364163,5.364163,5.364163,5.364163
130,2021-05-11,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210511.tif,4.8300686,4.8300686,4.8300686,4.8300686,4.8300686,4.8300686,4.8300686
131,2021-05-12,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210512.tif,3.4814022,3.4814022,3.4814022,3.4814022,3.4814022,3.4814022,3.4814022
132,2021-05-13,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210513.tif,4.7476163,4.7476163,4.7476163,4.7476163,4.7476163,4.7476163,4.7476163
133,2021-05-14,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210514.tif,4.091064,4.091064,4.091064,4.091064,4.091064,4.091064,4.091064
134,2021-05-15,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210515.tif,5.1077714,5.1077714,5.1077714,5.1077714,5.1077714,5.1077714,5.1077714
135,2021-05-16,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210516.tif,5.163311,5.163311,5.163311,5.163311,5.163311,5.163311,5.163311
136,2021-05-17,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210517.tif,5.990466,5.990466,5.990466,5.990466,5.990466,5.990466,5.990466
137,2021-05-18,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210518.tif,5.288244,5.288244,5.288244,5.288244,5.288244,5.288244,5.288244
138,2021-05-19,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210519.tif,6.2590413,6.2590413,6.2590413,6.2590413,6.2590413,6.2590413,6.2590413
139,2021-05-20,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210520.tif,5.9231577,5.9231577,5.9231577,5.9231577,5.9231577,5.9231577,5.9231577
140,2021-05-21,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210521.tif,5.913195,5.913195,5.913195,5.913195,5.913195,5.913195,5.913195
141,2021-05-22,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210522.tif,5.3291693,5.3291693,5.3291693,5.3291693,5.3291693,5.3291693,5.3291693
142,2021-05-23,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210523.tif,5.205139,5.205139,5.205139,5.205139,5.205139,5.205139,5.205139
143,2021-05-24,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210524.tif,5.748425,5.748425,5.748425,5.748425,5.748425,5.748425,5.748425
144,2021-05-25,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210525.tif,5.618233,5.618233,5.618233,5.618233,5.618233,5.618233,5.618233
145,2021-05-26,C:\Users\DELL\Documents\Tesis_sugarCane\pruebas\AGERA5_ET0_20210526.tif,5.5661144,5.5661144,5.5661144,5.5661144,5.5661144,5.5661144,5.5661144
